"resource","name","summary"
"version","leafgreen","**Pokémon LeafGreen** is a 2004 remake of the original Pokémon Green released in Japan in 1996. Developed by Game Freak and published by Nintendo and The Pokémon Company for the Game Boy Advance, Pokémon LeafGreen shares many similarities with the original but includes numerous updates and enhancements that take advantage of the newer hardware.

### Key Features:
1. **Updated Graphics and Sound**: LeafGreen boasts significantly improved graphics compared to the original Game Boy version, featuring vibrant colors and enhanced sprite artwork. The sound quality is also upgraded, providing a richer musical experience.
2. **Expanded Pokédex**: In addition to the original 151 Pokémon found in Pokémon Red, Green, and Blue, LeafGreen includes Pokémon from later generations, specifically from Pokémon Gold, Silver, and Crystal. This adds greater diversity and replayability.
3. **Wireless Connectivity**: Utilizing the Game Boy Advance Wireless Adapter, players can trade and battle wirelessly, breaking free from the limitations of the link cable.
"
"version","diamond","**Pokémon Diamond** is part of the fourth generation of Pokémon games, released for the Nintendo DS in 2006 in Japan and 2007 in other regions. Along with its counterpart, Pokémon Pearl, it introduces players to the Sinnoh region, a land filled with new adventures, challenges, and Pokémon.

### Key Features:
- **New Pokémon**: The Sinnoh region introduces 107 new Pokémon, expanding the total number of Pokémon species to 493. Key additions include the starter Pokémon Turtwig, Chimchar, and Piplup, as well as the legendary Pokémon Dialga, who is the mascot for Pokémon Diamond.
- **Enhanced Graphics and Mechanics**: Being on the Nintendo DS, the game boasts enhanced graphics and utilizes the dual-screen functionality for smoother gameplay. The top screen displays the game’s main action, while the bottom screen can be used for various functions such as viewing the player’s Pokémon, managing items, and navigating the Pokétch, a multi-functional watch"
"version","pearl","**Pokémon Pearl** is a role-playing game developed by Game Freak and published by Nintendo and The Pokémon Company for the Nintendo DS. Released globally between 2006 and 2007, it is part of the fourth generation of Pokémon games and is paired with Pokémon Diamond. Both games share a similar storyline but have certain version-exclusive elements.

### Key Features
1. **Sinnoh Region**: The game is set in the Sinnoh region, a diverse area with a mix of urban areas, rural landscapes, mountains, and lakes.
2. **Starter Pokémon**: Players can choose from three starter Pokémon: Turtwig (Grass-type), Chimchar (Fire-type), and Piplup (Water-type).
3. **New Pokémon**: Pokémon Pearl introduces 107 new Pokémon, expanding the total number available to 493.
4. **3D Graphics and Dual Screen**: Leveraging the capabilities of the Nintendo DS, the game features enhanced graphics with 3D elements and utilizes"
"version","platinum","**Pokémon Platinum** is an enhanced version of Pokémon Diamond and Pearl, released for the Nintendo DS in 2008 in Japan and in 2009 in North America, Australia, and Europe. It belongs to the fourth generation of Pokémon games and is set in the Sinnoh region.

### Key Features
- **Distortion World**: One of the most notable features of Pokémon Platinum is the introduction of the Distortion World, an alternate dimension where players must solve puzzles and battle Giratina in its Origin Forme.
- **Expanded Storyline**: The game includes an extended storyline with more involvement from Team Galactic, the antagonistic team of the Sinnoh region, culminating in a more dramatic encounter with both Dialga and Palkia at Spear Pillar, before entering the Distortion World to face Giratina.
- **Updated Battle Mechanics**: The battle system in Platinum includes several updates and tweaks, improving upon the mechanics found in Diamond and Pearl. There are also more move tutors"
"version","heartgold","**Pokémon HeartGold** is a remastered version of the original **Pokémon Gold**, released for the Nintendo DS. This game belongs to the fourth generation of Pokémon games and was launched alongside Pokémon SoulSilver. Below are the key features, notable differences, and interesting facts about Pokémon HeartGold:

**Key Features:**
1. **Enhanced Graphics and Audio**: HeartGold features improved graphics and audio compared to the original Gold version. The DS's capabilities offer richer color palettes and more detailed sprites, along with a re-orchestrated soundtrack that enriches the overall gaming experience.

2. **Pokéwalker Accessory**: One of the unique features of HeartGold is the Pokéwalker, a pedometer device that allows players to transfer a Pokémon from their game to the device. Walking with the Pokéwalker earns experience points and items for the Pokémon. It also allows players to encounter and capture Pokémon, which can then be transferred back to the game.

3. **Johto and"
"version","soulsilver","**Pokémon SoulSilver** is a enhanced remake of the original Pokémon Silver, released for the Nintendo DS. It is part of the fourth generation of Pokémon games and comes as a counterpart to Pokémon HeartGold.

### Key Features:
- **Region and Story**: Players explore the Johto region, which includes diverse environments and iconic locations like Ecruteak City and the Bell Tower. The storyline closely follows the path of the original Silver version, with players starting in New Bark Town and aiming to become the Pokémon Champion while thwarting the nefarious plans of Team Rocket.
- **Kanto Region**: After completing the main storyline in Johto, players get to travel to the Kanto region, effectively creating a sequel within the game, much like in the original Silver version.
- **Pokémon Followers**: One of the most beloved new features is the ability for the first Pokémon in the player's party to follow them around in the overworld, reminiscent of Pikachu in Pokémon Yellow.
"
"version","black","**Pokémon Black Version** is a role-playing game developed by Game Freak and published by Nintendo and The Pokémon Company for the Nintendo DS. Released in Japan on September 18, 2010, and internationally in March 2011, Pokémon Black is paired with Pokémon White as the first installments in the fifth generation of Pokémon games. The games were later followed by direct sequels, Pokémon Black 2 and White 2.

### Key Features:
1. **New Region - Unova**: Players explore the Unova region, which is distinctly more urban and industrial compared to previous regions. Unova is based on the New York metropolitan area, featuring diverse landscapes and advanced technology.
  
2. **150 New Pokémon**: Pokémon Black introduces 156 new Pokémon, bringing the total number to 649. Notable new Pokémon include the starters Snivy, Tepig, and Oshawott, and the legendary Pokémon Reshiram, who appears on the cover of Black.

3. **Triple"
"version","white","**Pokémon White** is one of the fifth-generation Pokémon games released for the Nintendo DS, paired with Pokémon Black. It debuted in Japan in September 2010 and followed shortly in other regions. Set in the Unova region, this game broke away from the traditional settings seen in previous entries, offering a more urban and technologically advanced environment influenced by New York City.

**Key Features:**

1. **New Region and Pokémon:** Pokémon White introduced the Unova region and 156 new Pokémon species, bringing the total number to 649. The game initially restricts players to using only these new Pokémon until they become the Pokémon Champion, emphasizing a fresh start.

2. **Different Aesthetics:** Pokémon White features specific environmental themes distinct from Pokémon Black. White Forest, exclusive to White, contrasts with Black City's urban vibe. White Forest allows players to encounter wild Pokémon from previous generations, offering a more natural and serene setting.

3. **Legendary Pokémon:** The mascot for Pokémon White is Z"
"version","colosseum","**Pokémon Colosseum** is a role-playing video game developed by Genius Sonority and published by Nintendo and The Pokémon Company for the Nintendo GameCube. Released in Japan in 2003 and in North America and Europe in 2004, it marked a significant departure from the main series games that typically appeared on handheld consoles.

### Key Features:

1. **Setting and Storyline:**
   - Pokémon Colosseum is set in the Orre region, a desolate, desert-like area distinct from any other region in the Pokémon world.
   - Players take on the role of Wes, a former member of the villainous Team Snagem. The storyline revolves around Wes trying to thwart the plans of the evil organization Cipher, which has created Shadow Pokémon—Pokémon whose hearts have been artificially closed off, making them into fighting machines.

2. **Gameplay Mechanics:**
   - Unlike the traditional Pokémon games, players do not encounter wild Pokémon in the conventional sense. Instead, most Pokémon"
"version","xd","**Pokémon XD: Gale of Darkness** is an action role-playing game developed by Genius Sonority and published by Nintendo for the GameCube. Released in 2005, it is a sequel to Pokémon Colosseum and continues the storyline set in the Orre region, known for its unique setting and mechanics compared to other Pokémon games.

**Key Features:**

1. **Storyline:** The game follows a protagonist named Michael who sets out to thwart the plans of the criminal organization Cipher, which uses Shadow Pokémon—Pokémon whose hearts have been artificially closed off, turning them into fighting machines.
   
2. **Shadow Pokémon:** One of the most significant gameplay features, Shadow Pokémon must be purified through various in-game activities. This purification process adds depth and strategy to battles and team management.
   
3. **Battle System:** Similar to its predecessor, Pokémon XD focuses heavily on double battles, where players use two Pokémon simultaneously, adding a layer of strategy that differs from the traditional single battle system of"
"version","black-2","**Pokémon Black 2** is a direct sequel to Pokémon Black, developed by Game Freak and published by Nintendo for the Nintendo DS. Released in Japan in June 2012, and in North America, Europe, and Australia in October 2012, Pokémon Black 2 takes place two years after the events of Pokémon Black and White, in the Unova region, which has undergone significant changes and growth.

**Key Features:**

1. **New Areas and Locations:** Unova has expanded, featuring new towns, routes, and landmarks. Players can discover places like Virbank City, Aspertia City, and Lentimas Town, along with the Black Tower, a notable battle facility.

2. **New and Returning Pokémon:** While the original Black and White games only featured new Pokémon until post-game, Black 2 integrates a mix of Unova Pokémon and creatures from previous generations right from the start.

3. **Gameplay Enhancements:** The game includes new gameplay mechanics such as the Pokémon"
"version","white-2","**Pokémon White 2** is a direct sequel to Pokémon White, developed by Game Freak and published by Nintendo and The Pokémon Company for the Nintendo DS. Released in 2012, Pokémon White 2 retains the core mechanics of the Pokémon series while introducing new features and expanding on the narrative established in Pokémon White.

**Key Features:**
1. **New Storyline:** Pokémon White 2 is set two years after the events of Pokémon White, and the player once again explores the Unova region, which has undergone significant changes.
2. **Pokémon Availability:** There are over 300 species of Pokémon available to catch, including those from previous generations, not just those from Unova. This expansion provides a more extensive and varied roster compared to the original Pokémon White.
3. **New Areas:** Several new locations, such as the Aspertia City (the player's hometown), Lentimas Town, and the Nature Preserve, have been introduced.
4. **Pokémon World Tournament:** This"
"version","x","**Pokémon X** was released for the Nintendo 3DS on October 12, 2013, alongside its counterpart, Pokémon Y. These games marked the sixth generation of the Pokémon series and introduced numerous new features and enhancements over previous versions.

**Key Features:**
1. **3D Graphics:** Pokémon X, along with Y, was the first main series game to feature fully 3D polygonal graphics, significantly enhancing the visual experience. This change was a major leap from the previous 2D sprites and environments.
2. **Mega Evolution:** One of the most notable additions was the introduction of Mega Evolution, a temporary transformation that significantly boosts a Pokémon's stats and can provide new abilities or types. This feature added new strategic elements to battles.
3. **Fairy Type:** The game introduced the Fairy type, a new Pokémon type designed to balance the dominance of Dragon-type Pokémon. Several existing Pokémon were reclassified to the Fairy type, and new Fairy-type Pokémon were introduced.
"
"version","y","**Pokémon Y** is one of the sixth-generation Pokémon games developed by Game Freak and published by Nintendo and The Pokémon Company for the Nintendo 3DS. It was released worldwide in October 2013, alongside its counterpart, Pokémon X. Set in the Kalos region, which is inspired by France, Pokémon Y introduced several new features and mechanics to the series.

### Key Features:
1. **3D Graphics and Models**: Pokémon Y marked a significant visual upgrade from previous games, featuring full 3D graphics and models for both the Pokémon and the game world.
2. **Kalos Region**: The new region, Kalos, is known for its unique landmarks, cities designed with French-inspired architecture, and varied ecosystems.
3. **Fairy Type**: A new Fairy-type was introduced to balance the dominance of Dragon-type Pokémon. Several older Pokémon were reclassified to include this type.
4. **Mega Evolutions**: Pokémon Y introduced Mega Evolutions, allowing certain"
"version","omega-ruby","**Pokémon Omega Ruby** is a role-playing video game developed by Game Freak and published by The Pokémon Company and Nintendo for the Nintendo 3DS. Released in November 2014, it is a remake of the 2002 Game Boy Advance game Pokémon Ruby. Here are the key features, notable differences, and some interesting facts about Pokémon Omega Ruby:

### Key Features:
1. **Hoenn Region**: The game is set in the Hoenn region, known for its distinct geography, including varied terrains like the ocean, forests, and mountains.
2. **Enhanced Graphics**: Omega Ruby boasts enhanced 3D graphics compared to the original Ruby version, making use of the 3DS's capabilities for more immersive environments and battles.
3. **Mega Evolutions**: Introduced in Pokémon X and Y, Mega Evolutions return in Omega Ruby, allowing certain Pokémon to undergo a temporary, powerful transformation during battles.
4. **Primal Reversion**: This new feature allows"
"version","alpha-sapphire","**Pokémon Alpha Sapphire** is a part of the sixth generation of Pokémon games, developed by Game Freak and published by Nintendo and The Pokémon Company for the Nintendo 3DS. It is a remake of **Pokémon Sapphire**, originally released for the Game Boy Advance in 2002. Released globally in November 2014, Alpha Sapphire, alongside its counterpart Omega Ruby, brings several enhancements and features to the original game.

### Key Features:
1. **Enhanced Graphics and 3D Mechanics**: Leveraging the capabilities of the Nintendo 3DS, Alpha Sapphire features fully 3D-rendered graphics and environments, providing a more immersive experience compared to its GBA predecessor.
   
2. **Mega Evolution**: Introduced in Pokémon X and Y, Mega Evolution is a significant gameplay mechanic allowing certain Pokémon to temporarily evolve into more powerful forms during battle using Mega Stones.

3. **Primal Reversion**: Unique to the Hoenn region resurfacing in Alpha Sapphire, Primal Re"
"version","sun","**Pokémon Sun** is a role-playing video game developed by Game Freak and published by The Pokémon Company and Nintendo for the Nintendo 3DS. Released in November 2016, Pokémon Sun introduces players to the Alola region, a group of tropical islands inspired by Hawaii. Here are the key features, notable differences, and interesting facts about Pokémon Sun:

**Key Features:**

1. **Alola Region:** The game takes place in this new region, which consists of four main islands and one artificial island. Each island has unique environments, characters, and Pokémon.

2. **Alolan Forms:** Certain Pokémon from previous generations have different forms in the Alola region, known as Alolan Forms. These forms have different appearances, typings, and abilities.

3. **Z-Moves:** Pokémon Sun introduces Z-Moves, powerful moves that can be used once per battle. These moves require a Z-Crystal to be held by a Pokémon and are tied to specific types or individual Pokémon"
"version","moon","**Pokémon Moon** is part of the seventh generation of Pokémon games, released for the Nintendo 3DS. It was developed by Game Freak and published by The Pokémon Company and Nintendo. 

**Key Features:**
1. **Setting:** Pokémon Moon takes place in the Alola region, which is inspired by the Hawaiian Islands. The region is known for its tropical environment and unique culture.
2. **Storyline:** Players take on the role of a young trainer who has just moved to Alola. The primary objective is to complete the Island Challenge, which replaces the traditional Gym system with a series of trials, each concluding with a battle against a Totem Pokémon.
3. **Pokémon:** The game introduces 81 new Pokémon species, bringing the total number up to over 800. It also features Alolan forms of pre-existing Pokémon, which have different typings, appearances, and abilities from their original forms.
4. **Gameplay Mechanics:** A new feature called the Z-Move is"
"version","ultra-sun","**Pokémon Ultra Sun** is an enhanced version of Pokémon Sun, released for the Nintendo 3DS on November 17, 2017. Developed by Game Freak and published by The Pokémon Company and Nintendo, it introduces new features, expanded storylines, and additional content that builds on the foundation of Sun and Moon.

**Key Features:**
1. **Alternate Storyline**: Ultra Sun offers an expanded narrative with new characters and plot elements. The storyline diverges significantly from the original Sun, particularly with the introduction of the Ultra Recon Squad, a group of mysterious characters from another dimension.
  
2. **Ultra Beasts and Necrozma**: The game focuses on the legendary Pokémon Necrozma, who can fuse with Solgaleo to become Dusk Mane Necrozma. Ultra Beasts, otherworldly Pokémon with unique abilities, play a more prominent role.
  
3. **Ultra Wormholes**: Players can explore Ultra Wormholes to access various worlds, encountering diverse"
"version","ultra-moon","**Pokémon Ultra Moon** is an enhanced version of the original Pokémon Moon game, part of the seventh generation of the Pokémon series for the Nintendo 3DS. Released on November 17, 2017, alongside Pokémon Ultra Sun, it introduces several changes and additions to the original Sun and Moon games, adding new elements to the established storyline and gameplay mechanics.

### Key Features and Additions

1. **Alternate Storyline**: Ultra Moon features an expanded and altered storyline compared to the original Moon version. Players encounter new characters, new locations, and additional plot elements revolving around Ultra Wormholes and Ultra Beasts.

2. **Ultra Recon Squad**: This new faction plays a significant role in the revamped narrative. Players will interact more deeply with members of the Ultra Recon Squad, who help to unveil the mysteries of the Ultra Wormholes.

3. **Ultra Wormholes and Ultra Space**: Players can now travel through Ultra Wormholes to visit diverse dimensions called Ultra Spaces. These areas are"
"version","sword","**Pokémon Sword** is one of the main series games in the Pokémon franchise, released for the Nintendo Switch on November 15, 2019. Developed by Game Freak and published by The Pokémon Company and Nintendo, it is paired with Pokémon Shield. These games are set in the Galar region, a land inspired by the United Kingdom, featuring a variety of new Pokémon, mechanics, and gameplay elements.

Key Features:
1. **Galar Region**: The game is set in a new region called Galar, which features diverse environments ranging from industrial cities to serene countryside, and it has a culture that combines traditional and modern elements.
2. **Dynamax and Gigantamax**: A new battle mechanic where Pokémon can grow to gigantic sizes for a limited number of turns, enhancing their abilities and altering their appearance in some cases. Dynamax can be used by most Pokémon, while Gigantamax is specific to certain species that change forms.
3. **Wild Area**: An"
"version","shield","**Pokémon Shield** is part of the eighth generation of the Pokémon series, developed by Game Freak and published by The Pokémon Company and Nintendo for the Nintendo Switch. Released globally on November 15, 2019, it is paired with Pokémon Sword, with both games being set in the new Galar region, which is inspired by the United Kingdom.

**Key Features:**
- **Galar Region**: The game is set in the expansive Galar region, characterized by its varied environments, including bustling cities, serene countryside, rugged mountains, and vast wild areas.
- **Wild Area**: A notable open-world section where players can encounter a wide range of Pokémon. The Wild Area has dynamic weather patterns that influence which Pokémon appear.
- **Gym Challenges**: Players must complete Gym Challenges to earn badges, each gym specializing in specific types of Pokémon. Different from past games, some Gym Leaders are specific to Pokémon Shield, like Allister, the Ghost-type Gym Leader.
- **D"
"version","the-isle-of-armor","**Pokémon Sword and Shield: The Isle of Armor** is an expansion for the Nintendo Switch titles Pokémon Sword and Pokémon Shield. Released on June 17, 2020, as part of the Pokémon Sword and Shield Expansion Pass, The Isle of Armor introduces a new area to explore, along with new gameplay mechanics, characters, and Pokémon.

### Key Features:

1. **New Location: Isle of Armor**
   The Isle of Armor is a large, open-world area that includes many distinct biomes such as beaches, forests, caves, and dunes. It introduces a more free-roaming experience compared to the main game, with various environments to explore.

2. **New Pokémon and Regional Forms**
   The expansion adds over 100 returning Pokémon from previous generations that were not included in the base game, including some with new Galarian forms. There are also new forms and Gigantamax designs for existing Pokémon.

3. **New Legendary Pokémon: Kubfu and Urshifu**
  "
"version","the-crown-tundra","**Pokémon Sword and Shield: The Crown Tundra** is an expansion pass for the Pokémon Sword and Shield games, released for the Nintendo Switch. This expansion introduces players to the Crown Tundra, a new snowy region located south of the Galar region. It’s the second part of the Expansion Pass, following The Isle of Armor, and focuses on exploration and legendary Pokémon.

**Key Features**:

1. **The Crown Tundra Region**: This area is characterized by its wintry landscape, including snowy mountains, icy caverns, and frosty fields. Players can explore freely in this open-world environment, similar to the Wild Area in the main games.

2. **Dynamax Adventures**: These are cooperative multiplayer raids where up to four players traverse Max Lairs to battle and capture Dynamax and Gigantamax Pokémon. The climax of these adventures typically involves battling a Legendary Pokémon.

3. **Galarian Star Tournament**: Held in Wyndon Stadium"
"version","brilliant-diamond","**Pokémon Brilliant Diamond** is a modern remake of the original 2006 Nintendo DS game Pokémon Diamond, designed for the Nintendo Switch and released in November 2021. It is paired with Pokémon Shining Pearl, similar to how the original was paired with Pokémon Pearl. This remake brings the beloved Generation IV Pokémon games into the contemporary gaming era with upgraded graphics and several new features while preserving the core storyline and mechanics of the originals.

### Key Features:

1. **Enhanced Graphics and Art Style:**
   - Brilliant Diamond utilizes a chibi-style 3D art design for overworld characters and environments, a significant departure from the 2D sprites of the original. In battle scenes, the graphics become more detailed and lifelike, providing dynamic animations for Pokémon and their moves.

2. **Revised Underground:**
   - The underground feature from the original game returns as the **Grand Underground**, providing an expansive area for mining, setting up Secret Bases, and discovering Pokémon Hideaways. These"
"version","shining-pearl","**Pokémon Shining Pearl** is a part of the Generation VIII series of Pokémon games and serves as a faithful remake of the original Pokémon Pearl, which was initially released on the Nintendo DS in 2006. Developed by ILCA and published by Nintendo and The Pokémon Company, Shining Pearl was released for the Nintendo Switch on November 19, 2021, alongside its counterpart, Pokémon Brilliant Diamond.

**Key Features:**

1. **Updated Graphics and Visuals:**
   - Shining Pearl boasts updated 3D graphics and modern visual effects that enhance the nostalgic experience of the original game. The art style maintains a chibi design for overworld characters while offering more realistic proportions during Pokémon battles.

2. **Improved Gameplay Mechanics:**
   - The game incorporates quality-of-life improvements seen in more recent Pokémon games. These include the Exp. Share feature, which distributes experience points to all Pokémon in the player's party, and streamlined menu interfaces for easier navigation.

3. **Grand"
"version","legends-arceus","**Pokémon Legends: Arceus** is an innovative entry in the Pokémon series, released for the Nintendo Switch on January 28, 2022. This game stands out by combining traditional Pokémon gameplay elements with new open-world and action-RPG mechanics.

**Key Features:**

1. **Open-World Exploration:**
   - Unlike previous Pokémon games that feature routes and towns interconnected in a linear fashion, Legends: Arceus allows players to explore expansive open-world areas within the Hisui region, which is a historical version of the Sinnoh region. 

2. **New Gameplay Mechanics:**
   - Players can observe Pokémon in their natural habitats and catch them directly without initiating battle sequences. Stealth and strategy play significant roles, with mechanics such as sneaking and using items to distract or weaken Pokémon before capture.
   - Additionally, players can engage in traditional turn-based battles but must initiate these by approaching Pokémon in the wild.

3. **Crafting System:**
   - The"
"version","scarlet","**Pokémon Scarlet** is one half of the paired games ""Pokémon Scarlet and Violet,"" which mark the introduction of the ninth generation of the Pokémon series, released for the Nintendo Switch. These games are set in the new open-world region of Paldea, inspired by the Iberian Peninsula, featuring diverse environments such as plains, mountains, and coastal areas.

### Key Features:

1. **Open-World Exploration**: For the first time in a mainline Pokémon game, players experience a fully open-world adventure, allowing for seamless exploration without loading screens between different areas.
   
2. **Three Main Storylines**:
   - **Victory Road**: Traditional Pokémon League challenge where players defeat Gym Leaders across the region.
   - **Path of Legends**: Focuses on discovering and battling giant, mysterious Pokémon known as Titan Pokémon to obtain Herba Mystica.
   - **Starfall Street**: Entails confronting the rebellious Team Star, composed of runaway students causing trouble in the Paldea"
