"resource","name","summary"
"item","luxury-ball","**Luxury Ball** is a type of Poké Ball with specific features and effects that make it unique in the Pokémon series. When a Pokémon is caught with a Luxury Ball, it gains additional friendship points compared to those caught with standard Poké Balls. Friendship is a hidden stat that can influence various aspects of a Pokémon's performance and behavior, including certain evolutions, the effectiveness of moves like Return and Frustration, and in some in-game events where a high friendship level is required.

The Luxury Ball was introduced in Generation III (Pokémon Ruby and Sapphire) and has been a staple in the series since then. Its sleek black and gold design distinguishes it from other Poké Balls, making it aesthetically appealing to players who want to catch Pokémon in stylish containers. In the games, you can purchase Luxury Balls from Poké Marts in various locations or receive them as rewards for completing certain tasks or challenges.

Additionally, the Luxury Ball can be advantageous for breeding purposes. Pokémon hatched from eggs inherit"
"item","premier-ball","**Premier Ball** is a type of Poké Ball in the Pokémon series of games, distinguishable by its white design with a red band around its middle. Introduced in Generation III, it was created to commemorate an event of some sort within the game. 

**Effects**: The Premier Ball has the same catch rate as a standard Poké Ball, which is 1x the base chance of capturing a Pokémon. Despite having the same efficiency as a regular Poké Ball, it is often collected and used by players for its unique appearance.

**Interesting Facts**:
1. **Acquisition**: Typically, players obtain Premier Balls as a bonus when they purchase Poké Balls in bulk. In most games, buying 10 Poké Balls at a time grants one Premier Ball.
2. **Aesthetic Appeal**: Due to its unique appearance, many players prefer using Premier Balls on special or rare Pokémon to symbolize the significance of the capture.
3. **In-Game Events**:"
"item","dusk-ball","**Dusk Ball** is a type of Poké Ball in the Pokémon series that offers a higher catch rate in specific conditions. When used in caves or during nighttime, the Dusk Ball provides a 3.5× catch rate multiplier. This enhanced performance in darker environments makes it an excellent choice for trainers looking to catch elusive or powerful Pokémon under such conditions.

**Effects:** 
- Standard catch rate multiplier: 1× (during daytime or outside of caves).
- Enhanced catch rate: 3.5× (in caves or at night).

**Interesting Facts:**
1. **Introduced in Generation IV:** The Dusk Ball was first introduced in the Pokémon Diamond and Pearl games, which belong to the fourth generation of the Pokémon series.
2. **Favorite for Legendary Hunts:** Due to its high catch rate in caves and at night, it is often used by trainers during legendary hunts, which frequently take place in darkened arenas or night settings.
3. **Aesthetic Design:**"
"item","heal-ball","**Heal Ball** is a type of Poké Ball in the Pokémon series that fully restores the HP and status conditions of a Pokémon upon capture. This makes it particularly useful for trainers who wish to immediately add a newly caught Pokémon to their active team without having to visit a Pokémon Center. Here’s a detailed breakdown of the Heal Ball:

- **Appearance**: The Heal Ball has a distinctive pink and white design, easily recognizable among other Poké Balls.
- **Effect**: Upon successfully capturing a Pokémon, the Heal Ball restores the Pokémon's HP to full and cures any status ailments, such as paralysis, poison, or burn. This immediate healing effect can be advantageous, particularly in strenuous catching sessions where Pokémon may take damage or suffer from status effects.

**Interesting Facts**:
1. **Introduction**: The Heal Ball was introduced in Generation IV of the Pokémon series, specifically in Pokémon Diamond and Pearl versions. Since then, it has appeared in various subsequent games.
2. **Availability**:"
"item","quick-ball","**Quick Ball** is a type of Poké Ball in the Pokémon series renowned for its unique capture mechanism. It offers the best chance of success when thrown at the beginning of a wild Pokémon encounter. Specifically, the Quick Ball boasts a 5× catch rate multiplier if used on the very first turn. However, this capture rate significantly diminishes in subsequent turns, falling back to a 1× multiplier, which is equivalent to that of a standard Poké Ball.

This item is highly valued by trainers who seek to efficiently catch Pokémon without prolonged battles, taking full advantage of the high initial capture rate. Its design is characterized by a distinct blue and yellow color scheme, making it easily recognizable.

Other interesting facts include:
- The Quick Ball was introduced in Generation IV, specifically in the Pokémon Diamond and Pearl games.
- Due to its effectiveness, the Quick Ball is often used by speedrunners and competitive players aiming to complete Pokédex quests rapidly.
- While it excels at the start of an"
"item","cherish-ball","**Cherish Ball** is a special type of Poké Ball used in the Pokémon series primarily for event distributions. Unlike other Poké Balls, Cherish Balls cannot be bought or found during regular gameplay. They are exclusively used by event organizers to distribute special or rare Pokémon to players. 

### Effects and Characteristics:
- **Capture Rate**: Cherish Balls have a standard capture rate of 1×. However, since they are not available for use by players during normal gameplay, their capture effectiveness is largely theoretical.
- **Event Exclusivity**: Pokémon caught in Cherish Balls are nearly always tied to special events, meaning they often come with exclusive moves, abilities, or items that cannot be obtained through standard gameplay.
- **Appearance**: The Cherish Ball has a unique red design with a slight sparkle effect, distinguishing it from other Poké Balls. It often signifies the special nature of the Pokémon contained within it.

### Interesting Facts:
- **Untradeable Aspect**: In some"
"item","potion","**Potion** is a basic healing item in the Pokémon series, prominently featured since the very first games, Pokémon Red and Blue. Its primary function is to restore 20 hit points (HP) to a single Pokémon, making it an essential tool for early game battles and exploration. This immediate recovery can often mean the difference between winning and losing during critical moments, especially when players are far from a Pokémon Center.

In the Pokémon games, Potions can be purchased at Poké Marts, found as items on the ground, or received as gifts from various in-game characters. While its simplistic effect makes it quickly outclassed by stronger healing items like Super Potions and Hyper Potions as the game progresses and Pokémon's HP pools increase, the Potion remains an iconic and accessible resource for new trainers.

Potions have also appeared in various Pokémon spin-off games and media, maintaining their role as a fundamental healing item. In the Pokémon anime, Potions are shown being used by trainers and nurses to treat"
"item","antidote","**Antidote** is a staple healing item in the Pokémon series, primarily used to cure the status condition known as Poison. When a Pokémon is poisoned, it suffers damage at the end of each turn during battles, and outside of battle, it loses HP with each step taken until the condition is cured or the Pokémon faints. By using an Antidote, trainers can immediately remove the Poison status, ensuring their Pokémon's health and longevity, both in and out of battles.

### Key Effects:
1. **Cures Poison** - The primary function of the Antidote is to eliminate the Poison status condition from a Pokémon. This is crucial as Poison can steadily reduce a Pokémon's HP, leading to potential fainting if left untreated.
2. **In-Battle and Out-of-Battle Use** - The Antidote can be used during battle to prevent the continuous loss of HP and outside of battle to protect the Pokémon from taking damage with every step.

### Interesting Facts:
-"
"item","burn-heal","**Burn Heal** is a curative item utilized in the Pokémon series to heal a single Pokémon afflicted with the burn status condition. The burn status, typically induced by moves like ""Flamethrower"" or ""Will-O-Wisp,"" causes damage over time and halves the attack stat of the affected Pokémon. Using a Burn Heal removes the burn status, thereby stopping ongoing damage and restoring the Pokémon's attack power to its full potential.

**Effects:**
1. **Restores Battle Readiness**: By eliminating the burn, the Burn Heal immediately helps a Pokémon regain its full offensive capabilities, which is crucial in both in-game battles and competitive play.
2. **General Usage**: Unlike Full Restore or other complex healing items, Burn Heal specifically targets burns, making it a more situational but highly effective item.

**Interesting Facts:**
1. **Recurring Item**: Burn Heal has been a staple across nearly all mainline Pokémon games, symbolizing its fundamental role in status condition management"
"item","ice-heal","**Ice Heal** is a consumable item used in the Pokémon series to cure a Pokémon of the Frozen status condition. When a Pokémon is frozen, it becomes immobile and unable to perform any actions until it is thawed out. The Ice Heal instantly removes this condition when used.

### Key Effects:
1. **Primary Use:** The main function of the Ice Heal is to thaw out a frozen Pokémon, allowing it to resume normal actions immediately.
2. **Usage Context:** It can be used both in and out of battle, providing flexibility to trainers who might need to address the Frozen status condition at any time.

### Other Interesting Facts:
- **Rarity and Availability:** Ice Heal is widely available in various Pokémon games, often purchasable from Poké Marts or found in certain locations as hidden or visible items.
- **Strategic Application:** While status conditions like Burn and Poison are more common, carrying an Ice Heal can be crucial in specific scenarios, particularly when battling Ice-type Pokémon"
"item","awakening","**Awakening** is a consumable item featured in the Pokémon series, primarily used to rouse a Pokémon from the Sleep status condition. When a Pokémon is asleep, it is unable to take any actions such as attacking or using abilities, leaving it vulnerable to opponents. Awakening serves as a crucial item in battles and adventuring, especially against opponents that frequently inflict sleep.

**Effects:**
- Awakening immediately cures a Pokémon of the Sleep status condition when used, allowing the Pokémon to resume normal activities in the same turn.
- The item is consumed upon use and must be reacquired for subsequent battles.

**Additional Facts:**
- Awakening is a staple item found in most Pokémon games. It can typically be purchased at Poké Marts or found in various locations throughout the Pokémon world.
- Over the course of the game's generations, it has remained largely unchanged in function.
- In addition to Awakening, other items and moves (such as the move *Wake-Up Slap"
"item","paralyze-heal","**Paralyze Heal** is a curative item in the Pokémon series designed to remedy the paralysis status condition. When used, it instantly restores a paralyzed Pokémon to its normal state, allowing it to move without the hindrance of reduced speed or the possibility of being unable to act during its turn. This item is particularly useful in battles where maintaining a Pokémon's full mobility and effectiveness is crucial.

Paralysis is a status condition that not only cuts a Pokémon's speed by 50%, making it easier for opponents to outspeed them, but also gives a 25% chance that the affected Pokémon will be unable to perform its actions each turn. This can significantly impact the flow of battles, especially in competitive play where turn order and consistency of actions are vital.

Paralyze Heal has been a staple item since the early generations of Pokémon games, appearing consistently across various titles. It is typically purchased in Poké Marts for a modest price and found in numerous locations throughout the game world. Players often"
"item","full-restore","**Full Restore** is a valuable item in the Pokémon series, primarily known for its capacity to fully heal a Pokémon in battle. Its main effects include restoring a Pokémon's HP to its maximum level and curing any status conditions such as poison, burn, paralysis, freeze, and sleep. This makes the Full Restore an essential item for trainers, especially during significant battles like those against Gym Leaders, Elite Four members, or other challenging opponents.

Introduced in Generation I, the Full Restore has consistently been one of the most expensive and sought-after items in Pokémon games, reflecting its powerful utility. Unlike other healing items that may only restore HP (e.g., Hyper Potions) or cure status conditions (e.g., Antidote, Burn Heal, etc.), the Full Restore combines both functions into a single-use item, providing comprehensive recovery in critical moments.

In competitive play, Full Restores are generally not allowed since most formats restrict the use of items during battles to encourage strategic planning and management. However,"
"item","max-potion","**Max Potion** is a potent healing item in the Pokémon series. When used, it fully restores the HP of a single Pokémon, negating the need for any other healing items. Unlike other healing supplies such as Hyper Potions or Full Restores, the Max Potion can only be utilized outside of battle, not in the midst of combat, making it a strategic item for preparation rather than immediate recovery.

First introduced in Generation I, the Max Potion has been a reliable resource for trainers looking to ensure their team is in peak condition. Its ability to completely refill a Pokémon's health bar makes it invaluable during long journeys, challenging battles, or in preparation for major events such as gym battles or Elite Four encounters.

While the Max Potion is highly effective, it is also relatively expensive compared to other healing items, encouraging trainers to use it judiciously. Advanced trainers often balance their use of Max Potions with other health-restoring items to manage their resources efficiently.

In addition to its primary function, the"
"item","hyper-potion","**Hyper Potion** is a healing item commonly found within the Pokémon series. It is used to restore a significant amount of a Pokémon's HP, specifically 120 HP starting from Generation VII. In earlier generations (Generation I through VI), Hyper Potions restored 200 HP. This change was implemented to balance the gameplay, as the original healing amount was considered too powerful for the competitive and in-game environments.

**Usage:** Hyper Potions are typically used in both casual and competitive play to sustain a Pokémon's health during battles. They are especially valuable in longer fights where damage accumulation is inevitable, whether the player is exploring wild areas, facing NPC trainers, or challenging high-level opponents such as Gym Leaders, Elite Four members, or other players.

**Acquisition:** Hyper Potions are available for purchase at Poké Marts and other in-game stores, usually becoming available as the player advances through the game's storyline. They can also be found as item pickups in various locations throughout many Pokémon games, providing a"
"item","super-potion","**Super Potion** is a restorative item in the Pokémon series that is primarily used to heal a Pokémon's HP (Hit Points). It is widely available in Pokémon Centers and various in-game shops. 

### Effects:
- **Restores 60 HP**: When used on a Pokémon, the Super Potion restores 60 HP. This makes it more potent than a regular Potion, which only restores 20 HP, but less effective than a Hyper Potion or Max Potion.
- **Single-use item**: Like most healing items, a Super Potion can only be used once per purchase. After use, it is removed from the player's inventory.

### In-game Use:
- **Battle and Overworld**: Super Potions can be used both during Pokémon battles and outside of them. In battle, using a Super Potion counts as a turn, allowing the opposing Pokémon to potentially attack. Outside of battles, it can quickly heal multiple Pokémon without needing a Pokémon Center.
- **Strategic Utility**: Early"
"item","full-heal","**Full Heal** is an item in the Pokémon series that serves an essential role in gameplay by acting as a versatile status condition remedy. When used on a Pokémon, it eradicates all major status ailments, including sleep, paralysis, burn, poison, and freeze. This makes Full Heal a valuable resource for trainers seeking to maintain their Pokémon's effectiveness and longevity in battles.

The Full Heal is particularly useful in both wild encounters and trainer battles, allowing Pokémon to recover instantly from debilitating conditions. This item is a staple in most trainers' inventories, especially when taking on long routes, challenging gyms, or the Elite Four, where status conditions are frequently inflicted by opponents.

In terms of visual design, the Full Heal is usually depicted as a small, green spray bottle in most game titles. The item can typically be purchased from Poké Marts across various regions, often becoming available relatively early in the game, ensuring that trainers have access to a comprehensive solution for status problems.

Another interesting aspect of the Full Heal"
"item","revive","**Revive** is a crucial item in the Pokémon series that revives a fainted Pokémon, restoring half of its maximum HP. It plays a significant role both in casual gameplay and competitive strategies, particularly during long battles or challenging in-game events like the Elite Four or Battle Tower. Unlike other healing items, Revive cannot be used during online competitive battles, limiting its use to single-player scenarios.

Revive first appeared in the Generation I games, Pokémon Red and Blue, and has remained a staple item throughout the series. It is often found in various locations throughout the game world and can usually be purchased in Poké Marts. The item is especially valuable in situations where a player's key Pokémon have fainted, allowing them to continue fighting without having to return to a Pokémon Center.

There is also a rarer, more powerful version called **Max Revive**, which restores a fainted Pokémon's HP to full instead of just half. Max Revive is typically more difficult to obtain, often found"
"item","max-revive","**Max Revive** is a potent healing item in the Pokémon series, designed for use in out-of-battle scenarios. Its primary effect is to fully restore a fainted Pokémon's HP to its maximum value, making it instantly battle-ready. Unlike a standard Revive, which only restores half of a Pokémon's maximum HP, the Max Revive provides a complete recovery, making it incredibly valuable in situations where a trainer's team is severely weakened or when facing tough opponents.

Max Revives are typically more challenging to acquire compared to regular Revives. They are often found in hidden or hard-to-reach locations, given as rare rewards, or sometimes available as a limited purchase in special shops. Trainers usually save them for critical moments due to their scarcity.

Interesting facts about Max Revive include:
1. **Rarity and Strategy**: Given their scarcity, experienced trainers often strategize about when to use Max Revives, reserving them for crucial battles or emergencies where a full restoration can turn the"
"item","fresh-water","**Fresh Water** is a healing item in the Pokémon series. When used, it restores 50 HP to a Pokémon. This makes it a valuable item during the early to mid-game stages when a substantial portion of a Pokémon’s HP can be restored by 50 points. Fresh Water is often more cost-effective than other healing items like Potions and Super Potions, which offer different healing capacities but might not be as economical for the healing they provide relative to their cost.

Interesting facts about Fresh Water include its origin and availability: 

- **Origins**: Fresh Water has been a staple in the Pokémon series since the original Red and Blue versions. Players could initially purchase it from vending machines found in various locations, particularly atop department stores like the Celadon Department Store.
  
- **Market Price**: In most games, Fresh Water is priced at 200 Pokédollars, which is a great deal compared to other healing items available at similar amounts of healing. 

- **Gameplay Strategy**:"
"item","soda-pop","**Soda-Pop** is a consumable item within the Pokémon series, specifically used to restore a Pokémon's health. When used, Soda-Pop restores 50 HP to the Pokémon it is given to, making it a mid-tier healing item suitable for use in the early to mid-stages of the game. This item is particularly more cost-effective compared to other healing items like Super Potions, which also restore 50 HP but typically cost more in Poké Marts.

In terms of availability, Soda-Pop can often be purchased in bulk from specific in-game locations such as vending machines found in places like the Celadon Department Store in Kanto or the Slateport Beach House in Hoenn. Due to its utility and relatively low cost, it is a preferred item for many trainers, especially those managing their money efficiently during their journey.

An interesting fact about Soda-Pop is its thematic inspiration. Reflecting the real-world appeal of refreshing beverages, the item is often contextualized within the"
"item","lemonade","**Lemonade** is a healing item in the Pokémon series that restores a significant amount of HP to a Pokémon. Specifically, in the main series games, Lemonade restores 70 HP when used on a Pokémon. This makes it more effective than a Super Potion, which restores 50 HP, but less so than a Hyper Potion, which restores 120 HP. 

Lemonade is often one of the beverages available for purchase in vending machines, alongside Fresh Water and Soda Pop. Among these, Lemonade provides the highest HP recovery. The item is commonly found in various locations throughout the games, typically on the roofs of department stores or other specific points in certain towns. In some games, players can buy Lemonades in bulk, making it an economical and practical choice for healing Pokémon, especially in the earlier stages of the game.

Another interesting aspect of Lemonade is its occasional role in fulfilling quests or story-related tasks. For instance, in some generations, players need to purchase a drink like"
"item","moomoo-milk","**Moomoo Milk** is a healing item in the Pokémon series known for its distinct packaging that resembles a milk bottle. It is produced by Miltank, a cow-like Pokémon. This item has been a staple in many games across the series due to its efficient healing properties.

**Effects:**
- Moomoo Milk restores 100 HP to a single Pokémon when used, making it especially useful in the mid-game stages where Pokémon typically have more than 50 but less than 200 HP.
- It is a more cost-effective healing item compared to Super Potions (which restore 60 HP) while being cheaper than Hyper Potions (which restore 120 HP). This balance of cost and effectiveness often makes it a preferred choice for trainers looking to manage their resources efficiently.

**Interesting Facts:**
1. **Introduction and Availability:** Moomoo Milk was introduced in Generation II (Pokémon Gold and Silver) and has since been available in various forms throughout subsequent generations. It is often"
"item","energy-powder","**Energy Powder** is a type of medicinal item in the Pokémon series that serves as a healing product with some unique characteristics. When a Pokémon consumes Energy Powder, it restores 60 Hit Points (HP) to that Pokémon, making it a useful item for trainers who need to heal their Pokémon quickly during battles or in the field.

Despite its utility, Energy Powder has a downside: it reduces a Pokémon's friendship or happiness level. Friendship is a hidden value that affects certain evolutions and moves' effectiveness, and using Energy Powder will decrease this value by a set amount. This makes it a less desirable option for Pokémon that evolve based on high friendship or for trainers who rely on moves that become stronger with higher friendship.

Energy Powder is often considered a budget-friendly alternative to other healing items like Super Potions because it provides a significant HP boost at a lower cost, although the decrease in friendship might deter some trainers from using it frequently.

In the Pokémon games, Energy Powder is usually available in Poké M"
"item","energy-root","**Energy Root** is a healing item in the Pokémon series, known for its potent restorative effects. When used on a Pokémon, it restores 120 HP, making it a more powerful alternative to the Hyper Potion, which only restores 120 HP up to Generation VII and 200 HP from Generation VIII onwards. Despite its impressive healing capabilities, the Energy Root comes with a catch: it is a bitter herb, which means it decreases the friendship level of the Pokémon that consumes it. This characteristic makes it less desirable for trainers who are focused on maintaining or increasing their Pokémon's friendship, which is vital for certain evolutions and for moves like Return, which increase in power with higher friendship.

The Energy Root is part of a group of bitter healing items in the games, collectively known as herbal medicine. Other items in this category include the Energy Powder, Heal Powder, and Revival Herb. These items are typically cheaper alternatives to conventional healing items but come with the drawback of reducing a Pokémon's friendship upon use.

"
"item","heal-powder","**Heal Powder** is a consumable item in the Pokémon series, primarily used to cure the status conditions of a Pokémon. When administered, it effectively alleviates various status ailments like Sleep, Poison, Paralysis, Freeze, and Burn. This makes it a versatile tool for trainers to have on hand, especially during extended battles where status conditions can otherwise hinder a Pokémon's performance.

Interestingly, Heal Powder is part of a broader category of herbal medicines within the series, which also includes items like Energy Powder, Energy Root, and Revival Herb. These herbal medicines generally have the advantage of being cost-effective compared to conventional medicine items like Full Heals and Revives. However, they come with a significant drawback – they tend to reduce the Pokémon's friendship or happiness. This reduction in friendship can be particularly detrimental for Pokémon that evolve based on high friendship levels, such as Togepi or Eevee.

Heal Powder is often considered a strategic item, balancing cost-efficiency and immediate effectiveness against the potential long-term"
"item","revival-herb","**Revival Herb** is an item in the Pokémon series known for its powerful medicinal properties. When used, it fully revives a fainted Pokémon and restores it to full health, making it an invaluable asset during battles or challenging in-game scenarios. Unlike other items that can only either revive or heal partially, the Revival Herb combines both functions into one, providing a significant advantage.

However, there is a notable drawback: the Revival Herb is extremely bitter. Using it on a Pokémon significantly decreases its friendship or happiness level. This effect is particularly important to consider for Pokémon that evolve based on high friendship levels, or for moves that are impacted by the Pokémon's happiness, such as Return.

Interesting Facts:
1. **Rarity and Cost:** The Revival Herb is generally more expensive than other items like Potions or Revives, reflecting its powerful dual effect. Because of this cost, it is often used sparingly.
2. **In-Game Acquisition:** Players can usually purchase Revival Herbs from certain vendors"
"item","ether","**Ether** is a restorative item prominently featured in the Pokémon series. Its primary effect is to restore 10 PP (Power Points) to a single selected move of a Pokémon, allowing trainers to replenish the usage of a move that has been depleted during battles. This makes Ether a valuable resource, particularly in long, grueling battles or throughout lengthy explorations where Pokémon Centers might not be readily accessible.

In terms of usage, Ether is somewhat rare and not typically sold in Poké Marts. This scarcity adds to its strategic value, encouraging players to conserve its use for crucial moments, such as during Gym battles, Elite Four challenges, or while navigating Victory Road.

Additionally, there are upgraded forms of Ether available in the games. Max Ether completely restores the PP of a single move, providing a greater restoring effect than a standard Ether. Ether and its variants can often be found hidden in the overworld, given as rewards, or occasionally found in Poké Balls.

Some interesting facts about Ether in the"
"item","max-ether","**Max Ether** is a consumable item in the Pokémon series known for its ability to fully restore the Power Points (PP) of a single move for one Pokémon. Originating from the first generation of Pokémon games, Max Ether is valuable for its ability to replenish the PP of a move without the limitations found in other Ether variants, such as regular Ether or Max Elixir.

**Effects:**
1. **Full Restoration of PP:** Unlike standard Ether, which restores only 10 PP, and Elixir, which restores all moves' PP for one Pokémon, Max Ether specifically targets one move and fully restores its PP to the maximum capacity.
2. **Single Use:** Max Ether, like other consumable items, can be used only once. After consumption, it is removed from the player's inventory.
3. **In Battle and Out of Battle Use:** Max Ether can be used both during battles and outside of battle, making it versatile for strategic play, whether in the midst of tough encounters or"
